ax,ay,az
-1.1,-2.17,2.24
-1.15,-2.57,2.08
-1.2,-2.89,2.15
-1.17,-3.5,2.27
-0.83,-3.58,2.06
-0.03,-4,1.48
0.74,-5.66,0.6
0.98,-6.35,0.46
1.49,-6.88,0.2
2.71,-8.54,-0.49
2.81,-8.57,-0.72
3.35,-8.24,-1.69
3.75,-8.78,-2.1
5.48,-6.18,-1.78
5.57,-5.87,-2.03
4.99,-5.66,-1.82
2.84,-5.71,-1
2.02,-6.14,-0.17
1.61,-6.94,0.58
1.52,-10.82,2.27
1.01,-13.26,4.1
0.3,-15.47,6.47
-0.77,-18.08,8.62
-6.17,-24.97,12.56
-8.82,-27.8,13.79
-11.07,-29.33,16.46
-14.73,-33.36,18.49
-14.05,-36.16,17.26
-13.28,-34.49,16.06
-19.77,-19.55,8.52
-21.71,-11.69,3.09
-21.81,-3.44,-2.72
-20.66,3.25,-7.63
-19.74,10.67,-9.05
-18.77,10.66,-6.48
-17.03,7.55,-1.65
-28.67,7.51,9.4
-30.76,8.84,8.62
-30.01,10.87,7.57
-28.89,16.49,6.67
-22.44,16.69,8.12
-17.06,14.03,8.45
-14.78,11.48,7.89
,,
-1.65,0.95,1.82
-1.97,0.82,1.63
-2.08,0.59,1.49
-1.85,0.45,1.29
-1.77,0.14,1.17
-1.66,-0.23,1.07
-0.91,-0.81,0.59
-0.57,-1.19,0.35
-0.17,-1.47,0.17
0.3,-1.96,-0.12
0.33,-2.32,-0.23
0.56,-2.56,-0.33
0.73,-2.76,-0.37
1.23,-3.37,-1.02
1.25,-4.1,-1.18
1.47,-4.89,-1.4
3.14,-6.4,-2.05
3.42,-6.45,-2.07
2.98,-6.04,-2.03
2.21,-4.79,-1.91
1.29,-4.09,-1.49
0.02,-3.61,-1.14
-0.43,-3.07,-0.43
-0.31,-3.82,0.38
-0.44,-4.06,1.09
-0.48,-4.65,1.73
-0.18,-6.27,2.81
-0.52,-7.19,3.29
-0.98,-8.23,3.78
-2.12,-10.49,5.65
-2.86,-12.67,7.52
-3.58,-15.13,9.63
-4.71,-18,11.35
-7.63,-27.34,13.19
-9.5,-31.59,12.89
-11.91,-33.27,13.23
-16.39,-28.49,13.79
-18.4,-25.55,13.05
-20.45,-22.63,12.1
-24.18,-13.73,10.54
-25.09,-10.49,8.2
-25.28,-8.17,5.05
-26.9,0.43,-3.74
-28.3,7.15,-8.24
-29.64,13.93,-10.84
-31.39,19.39,-11.96
-34.39,29.33,-13.52
-28.65,33.34,-10.98
-16.04,34.31,-6.4
-0.74,17.73,-0.04
,,
1.23,-3.37,-1.02
1.25,-4.1,-1.18
1.47,-4.89,-1.4
3.14,-6.4,-2.05
-3.82,1.36,2.34
-3.45,0.5,2.15
-2.52,-1.33,1.4
-2.04,-1.98,1.27
-2.17,-2.84,1.05
-2.4,-3.22,1.05
-2.45,-3.9,0.78
-2.34,-4.56,0.52
-2.31,-5.47,0.44
-1.21,-6.87,-0.13
-0.82,-7,-0.96
-0.45,-7.05,-1.32
1.58,-7.46,-1.45
2.02,-7.6,-1.81
2.25,-7.6,-2.11
3.73,-7.93,-1.92
3.97,-8.18,-1.76
3.89,-8.46,-1.87
3.85,-8.72,-1.86
4.19,-8.53,-1.61
3.63,-8.22,-1.02
3.13,-8.27,-0.43
2.85,-9.63,0.23
2.59,-10.29,0.73
2.16,-11.13,1.19
1.44,-14.48,1.71
0.41,-16.6,2.37
-0.71,-19.33,4.1
-1.73,-21.54,6.68
-7.21,-25.26,9.85
-11.12,-26.73,11.25
-15.57,-28.16,11.41
-24.17,-26.17,13.61
-27.37,-21.4,15.72
-29.62,-18.09,15.88
-32.51,-13.07,12.54
-34.2,-9.98,8.81
-36.04,-4.99,4.22
-37.67,2.52,-1.62
-40.06,26.8,-17.26
-36,31.55,-24.23
-29.49,31.67,-28.79
-10.91,28.67,-17.7
2.86,17.16,-6.47
11.12,11.5,2.89
-5.32,3.37,6.05
,,
-0.68,-1.91,-0.09
-0.18,-2.44,-0.29
0,-2.86,-0.72
0.12,-3.13,-0.85
0.69,-3.41,-0.96
0.69,-3.41,-0.96
0.58,-3.76,-1.04
1.03,-4.66,-1.45
1.2,-4.77,-1.44
1.44,-4.87,-1.5
1.44,-4.87,-1.5
2.35,-4.57,-1.43
2.1,-4.45,-1.14
1.43,-4.04,-0.66
0.14,-4.53,-1.68
0.14,-4.53,-1.68
-0.38,-7.29,-2.54
-0.55,-8.37,-1.83
0.16,-17.55,0
0.24,-18.87,0.83
0.24,-18.87,0.83
-1.39,-14.06,1.58
-1.09,-17.08,3.81
-1.25,-21,4.52
-5.21,-27.52,5.51
-5.21,-27.52,5.51
-9.72,-27.23,6.78
-21.29,-23.14,13.06
-23.51,-22.43,15.38
-25.76,-19.4,16.12
-25.76,-19.4,16.12
-28.06,-8.97,10.16
-27.92,7.18,-4.6
-29.7,15.48,-11.68
-29.7,15.48,-11.68
-36.66,28.41,-22.19
-34.69,31.49,-26.16
-30.01,32.93,-26.92
-3,33.16,-2.83
9.1,20.6,6.12
4.48,5.62,4.53
-16.93,-2.53,-1.4
-25.4,-0.86,1.2
-13.34,5.39,3.02
-15.34,13.24,2.23
-15.84,15.56,3.28
-13.13,15.69,4.53
-9.52,14.45,4.55
-3.77,8,3.82
-1.24,4.31,2.71
,,
0.32,-3.42,-0.11
0.56,-3.23,0.09
0.45,-3.55,-0.03
0.85,-4.35,-0.44
1.04,-4.62,-0.65
1.21,-4.72,-0.73
1.34,-4.56,-0.73
0.73,-4.44,-0.56
0.36,-4.58,-1.29
0.61,-3.36,-0.72
0.71,-3.45,-0.58
0.71,-3.85,-0.9
0.82,-4.19,-1.04
1.73,-4.69,-1.39
1.9,-4.88,-1.25
1.93,-5.32,-1.1
2.1,-6.56,-1.16
3.27,-10.4,-1.74
3.95,-12.81,-1.92
4.4,-15.31,-2.18
4.12,-19.17,-2.02
2.66,-20.62,-0.99
1.11,-23.89,1.63
-1.9,-32.01,6.45
-8.14,-33.68,6.01
-14.63,-31.6,5.46
-19.24,-26.73,6.95
-26.28,-12.21,14.27
-27.71,-7.59,13.52
-27.98,-5.84,10.61
-24.53,-0.02,1.9
-23.44,6.29,-4.52
-23.29,12.66,-9.97
-23.06,20.58,-14.99
-19.91,19.12,-14.87
-17.8,21.82,-11.04
-15.13,25.6,-4.14
-8.87,19.62,5.47
-10.46,11.66,3.43
-12.53,6.27,1.48
-15.83,2.31,4.01
-12.43,4.32,4.74
-12.38,6.81,5.17
-14.87,11.15,4.9
-13.01,11.91,5.14
-9.34,12.12,5.05
-6.79,10.6,4.79
-3.27,5.21,3.39
-1.38,2.94,2.57
0.22,1.03,1.94
,,
1.21,-4.72,-0.73
1.34,-4.56,-0.73
0.73,-4.44,-0.56
0.36,-4.58,-1.29
0.61,-3.36,-0.72
0.71,-3.45,-0.58
0.71,-3.85,-0.9
0.82,-4.19,-1.04
1.73,-4.69,-1.39
1.9,-4.88,-1.25
1.93,-5.32,-1.1
2.1,-6.56,-1.16
1.21,-3.34,-0.13
1.42,-3.64,-0.1
1.85,-4.11,-0.18
2.82,-5.39,-0.49
3.29,-5.8,-0.53
3.37,-5.31,-0.43
2.37,-3.83,-0.82
2.37,-3.83,-0.82
1.75,-3.15,-0.79
-0.8,-0.83,-0.1
-1.64,-0.02,0.29
-2.07,0.61,0.53
-2.07,0.61,0.53
-2.24,1.03,0.7
-1.41,1.16,0.96
-1.35,0.84,1.01
-0.87,-0.1,0.93
-0.87,-0.1,0.93
-0.81,-0.97,0.91
-0.55,-3.6,1.5
-0.49,-4.53,1.94
-0.48,-5.67,2.33
-0.48,-5.67,2.33
-0.47,-7.25,2.54
-0.36,-17.38,3.9
-1.09,-19.16,4.24
-4.03,-21.8,5.78
-4.03,-21.8,5.78
-5.65,-23.96,6.81
-12.63,-25.7,8.47
-14.44,-21.7,10.07
-16.28,-17.25,12.03
-16.28,-17.25,12.03
-18.39,-13.77,13.36
-26.89,-3.24,8.91
-26.99,2.04,4.59
-32.57,7.6,-5.5
-32.57,7.6,-5.5
,,
1.21,-3.34,-0.13
1.42,-3.64,-0.1
1.85,-4.11,-0.18
2.82,-5.39,-0.49
3.29,-5.8,-0.53
-0.3,-3.55,0.03
-0.07,-3.46,0.03
0.47,-3.02,-0.55
0.43,-3.08,-0.66
0.37,-3.16,-0.66
0.8,-2.74,-0.48
0.79,-2.89,-0.35
0.47,-3.14,-0.3
0.86,-4.38,-0.68
1.32,-5.22,-0.81
1.57,-5.78,-1.08
1.94,-5.87,-1.31
3.21,-6.03,-1.74
3.17,-5.99,-1.59
3.15,-5.93,-1.41
3.49,-7.07,-1.58
3.45,-7.65,-1.43
3.3,-8.6,-1.39
3.24,-11.44,-1.34
2.83,-13.16,-0.3
1.93,-16.26,1.73
1.16,-20.47,4.23
-4.13,-28.58,8.53
-10.2,-31.39,8.15
-15.94,-31.6,8.16
-23.08,-21.34,18.41
-24.45,-16.17,21.41
-26.39,-16.1,20.93
-29.52,-16.03,14.15
-30.08,-13.64,7.25
-31.41,-8.85,0.42
-34.18,-1.58,-7.32
-37.9,19.82,-16.38
-35.68,26.75,-20.06
-32.74,31.81,-22.34
-8.69,33.27,-13.44
4.42,25.38,-3.82
10.52,12.51,2.47
-7.83,-4.6,-4.38
-15.89,-4.8,-2.9
-17.75,-2.36,1.41
-12.64,3.05,2.78
-17.61,11.46,3.54
-17.35,13.39,4.97
-14.16,13.51,5.48
,,
1.42,-3.64,-0.1
1.85,-4.11,-0.18
2.82,-5.39,-0.49
3.29,-5.8,-0.53
-0.3,-3.55,0.03
-0.07,-3.46,0.03
0.47,-3.02,-0.55
0.43,-3.08,-0.66
0.37,-3.16,-0.66
0.8,-2.74,-0.48
0.79,-2.89,-0.35
0.47,-3.14,-0.3
0.86,-4.38,-0.68
1.32,-5.22,-0.81
1.57,-5.78,-1.08
1.94,-5.87,-1.31
2.3,-6.28,-1.16
2.25,-6.83,-0.95
1.91,-7.15,-0.7
1.14,-8.6,0.09
0.44,-9.47,0.97
-0.29,-10.45,2.07
-2.38,-14.23,6.34
-4.68,-17.07,8.98
-8.01,-19.72,11.88
-14.87,-22.43,20.12
-15.7,-20.18,22.73
-14.24,-18.75,18.97
-13.9,-18.1,16.09
-14.3,-15.55,9.85
-13.16,-13.8,6.14
-11.7,-11.49,2.85
-11.52,-4.91,-2.82
-10.92,-1.31,-4.7
-11.27,2.76,-5.52
-14.19,10.21,-4.33
-13.87,13.42,-3.61
-13.92,14.44,-2.92
-14.73,13.34,-1.5
-14.26,8.95,1.09
-13.82,7.11,2.36
-13.47,6.4,2.76
-13.02,8.07,3.73
-12.67,8.9,4.29
-11.21,8.7,4.47
-7.92,6.21,4.01
-6.15,4.73,3.63
-4.98,3.43,3.25
-4.31,2.81,2.95
-2.86,2.61,2.26
,,
-0.07,-3.46,0.03
0.47,-3.02,-0.55
0.43,-3.08,-0.66
0.37,-3.16,-0.66
0.8,-2.74,-0.48
0.79,-2.89,-0.35
0.47,-3.14,-0.3
0.86,-4.38,-0.68
1.32,-5.22,-0.81
1.57,-5.78,-1.08
1.94,-5.87,-1.31
2.3,-6.28,-1.16
1.68,-4.32,-2.48
1.37,-4.09,-2.51
1.21,-3.91,-2.49
2.14,-3.59,-2.82
2.52,-4.22,-3.01
3.02,-4.96,-3.06
3.71,-5.82,-3.12
3.18,-6.56,-2.84
2.64,-7.23,-2.31
2.37,-8.31,-1.36
1.32,-8.83,-0.51
0.46,-9.49,0.15
-0.02,-9.94,0.96
-1.39,-11.24,3.11
-2.88,-11.66,4.9
-4.94,-12.64,7.72
-11.5,-17.04,15.17
-15.47,-19.69,17.89
-17.73,-21.8,19.19
-16.8,-23.71,17.8
-15.79,-22.18,17.52
-15.7,-20.34,14.86
-15.16,-18.91,10.61
-13.94,-12.66,3.61
-13.63,-8.37,1.31
-13.19,-3.46,-1.53
-14.05,7.9,-5.61
-14.83,14.26,-6.95
-16.85,18.58,-7.93
-18.19,20.37,-2.81
-15.88,17.08,-0.18
-14.01,10.92,2.32
-12.88,5.67,3.8
-14.31,4.04,5.23
-11.31,6.66,5.43
-12.2,8.93,5.55
-13.28,11.87,5.33
-11.11,11.78,5.26
,,
1.68,-4.32,-2.48
1.37,-4.09,-2.51
1.21,-3.91,-2.49
2.14,-3.59,-2.82
2.52,-4.22,-3.01
-1.82,-2.53,-0.13
0.22,-1.88,-0.52
0.33,-1.96,-0.47
0.18,-1.75,-0.57
0.28,-1.19,-0.62
0.21,-1.55,-0.66
0.54,-2.44,-0.87
1.19,-3.45,-1.03
1.15,-3.95,-1.14
1.57,-4.31,-1.38
2.08,-4.59,-1.46
2.57,-5.06,-1.91
2.54,-5.54,-1.79
2.59,-5.91,-1.81
3.41,-7.46,-2.33
3.06,-7.75,-1.94
2.47,-7.87,-1.38
1.12,-8.79,-0.5
0.14,-9.91,0.19
-0.9,-11.74,1.24
-1.86,-14.62,3.44
-3.86,-21.65,12.07
-8.19,-25.83,14.1
-13.52,-29.62,15.02
-19.78,-32.76,17.59
-20.89,-31.65,19.1
-22.29,-30.22,19.82
-25.24,-26.55,16.04
-25.53,-23.09,12.43
-26.66,-18.13,7.92
-28.77,-12.32,2.42
-35.49,3.12,-9.35
-37.07,15.45,-13.67
-35.68,26.37,-17.22
-26.18,32.56,-17.22
-17.48,28.84,-8.83
-10.39,17.92,1.17
-13.75,-0.12,7.53
-18.05,-2.93,3.2
-16.4,-4.38,1.92
-12.74,-1.61,1.9
-18.07,7.75,2.05
-11.59,9.77,3.49
-7.95,10.56,4.25
-13.32,10.23,4.39
,,
1.37,-4.09,-2.51
1.21,-3.91,-2.49
2.14,-3.59,-2.82
2.52,-4.22,-3.01
-1.82,-2.53,-0.13
0.22,-1.88,-0.52
0.33,-1.96,-0.47
0.18,-1.75,-0.57
0.28,-1.19,-0.62
0.21,-1.55,-0.66
0.54,-2.44,-0.87
1.19,-3.45,-1.03
1.15,-3.95,-1.14
1.57,-4.31,-1.38
2.08,-4.59,-1.46
2.57,-5.06,-1.91
-24.3,8.03,-9.01
-25.51,16.81,-12.35
-25.08,24.12,-13.9
-19.6,24.87,-11.21
-19.6,24.87,-11.21
-4.5,8.06,5.82
-7.14,0.2,4.27
-9.86,-5.81,2.48
-10.59,-8.31,2.13
-10.59,-8.31,2.13
-10.59,-0.09,1.59
-14.24,11.48,2.21
-13.71,17.42,5.08
-10.57,16.49,5.63
-10.57,16.49,5.63
-7.87,12.83,5.17
-1.31,0,2.55
0.95,-2.73,1.73
4,-4.76,1.08
4,-4.76,1.08
4.43,-4.52,0.66
4.29,-2.83,-0.27
3.76,-1.42,-0.36
3.1,-0.59,-0.26
3.1,-0.59,-0.26
2.51,0.18,-0.1
1.24,1.24,0.26
0.76,1.22,0.59
0.42,1.28,0.86
0.42,1.28,0.86
0.5,0.97,0.93
0.63,0.28,1.1
0.77,0,1.14
0.57,0.03,1.18
,,
-0.01,-0.07,0.28
0,0,0.27
-0.02,0.01,0.28
-0.11,0.07,0.29
-0.18,0.12,0.34
-0.29,0.24,0.35
-0.43,0.31,0.38
-0.46,0.4,0.41
-0.64,0.54,0.4
-0.93,0.73,0.46
-1.45,1.06,0.52
-1.76,1.14,0.55
-2.26,1.42,0.67
-3.1,2.09,1.04
-3.6,2.59,1.27
-4.42,2.93,1.6
-5.77,3.22,2.09
-5.99,3.35,2.29
-6.01,3.29,2.37
-6.07,3.27,2.48
-6.33,3.26,2.31
-6.02,3.21,2.2
-5.85,3.4,2.12
-5.09,2.95,1.74
-4.71,2.43,1.45
-4.13,1.88,1.21
-3.42,0.77,0.38
-3.2,0.38,0.15
-3.3,0.4,0.3
-3.81,0.61,0.35
-3.6,1.2,-0.03
-2.77,1.2,-0.11
-1.98,1.12,-0.28
-0.1,0.16,-0.69
0.58,-0.82,-0.66
1.09,-1.95,-0.6
1.93,-4.3,-0.49
1.81,-7.82,-0.13
2.72,-11.92,0.52
8.24,-15.82,1.72
11.2,-18.95,2.75
13.32,-24.27,4.1
13.66,-32.55,5.53
5.57,-43.44,10.88
-3.76,-42.47,13.75
-12.44,-37.9,18.07
-19.17,-31.47,21.27
-20.01,-27.83,19.85
-18.26,-23.58,17.25
-21.93,-17.07,7.05
,,
1.03,-1.97,-0.74
0.93,-2.08,-1
0.77,-1.9,-0.67
0.48,-1.78,-0.64
0.37,-1.88,-0.47
0.6,-2.43,-0.32
0.67,-2.89,-0.14
0.63,-3.29,-0.05
0.82,-3.73,0.18
0.88,-3.89,0.4
0.88,-3.89,0.4
1.01,-4.08,0.59
1.2,-4.62,0.69
1.24,-4.96,0.76
1.87,-5.21,0.76
1.87,-5.21,0.76
2.91,-6.58,0.38
3.08,-7.01,0.29
3.08,-7.79,-0.08
3.74,-8.36,-0.17
3.74,-8.36,-0.17
5.14,-9.08,-0.47
10.48,-19.23,-2.91
12.75,-26.58,-3.66
13.95,-33.68,-4.19
13.95,-33.68,-4.19
0.7,-37.94,-2.5
-4.81,-37.03,2.66
-17.84,-32.93,10.86
-23.45,-28.64,11.58
-23.45,-28.64,11.58
-26.7,-22.9,8.08
-34.72,7.81,-16.46
-33.13,16.24,-22.1
-31.79,23.71,-25.31
-31.79,23.71,-25.31
-23.77,25.41,-20.66
-9.89,4.05,-12.69
-18.45,-2.28,13.03
-30.85,4.42,17.51
-30.85,4.42,17.51
-31.08,7.18,17.85
-10.72,14.3,-9.44
-8.11,14.02,-8.1
-7.13,10.82,-4.73
-7.13,10.82,-4.73
-5.95,1.7,-2.49
-0.48,-0.03,-2.32
0.55,-0.04,-2.72
-0.32,0.58,-1.51
,,
0.93,-2.08,-1
0.77,-1.9,-0.67
0.48,-1.78,-0.64
0.37,-1.88,-0.47
0.6,-2.43,-0.32
0.67,-2.89,-0.14
0.63,-3.29,-0.05
0.82,-3.73,0.18
0.88,-3.89,0.4
0.88,-3.89,0.4
1.01,-4.08,0.59
1.2,-4.62,0.69
1.24,-4.96,0.76
1.87,-5.21,0.76
1.87,-5.21,0.76
2.91,-6.58,0.38
8.61,-26.31,0.77
4.76,-30.29,4.47
-3.51,-29.97,12.68
-8.42,-28.39,15.72
-13.81,-26.14,16.51
-19.11,-14.48,6.69
-19.56,-6.63,0.48
-21.5,2.56,-5.34
-21.99,10.82,-10.28
-20.56,12.56,-12.92
-20.12,10.86,-10.77
-18.87,2.65,-5.15
-20.31,-8.89,6
-21.77,-5.3,7.32
-25,-0.53,3.59
-16.43,9.27,-5.28
-11.62,11.47,-5.02
-8.01,11.29,-4.61
-4.91,9.33,-4.21
-1.69,3.35,-2.25
-1.6,1.14,-1.83
-1.37,-0.33,-1.16
-0.54,-0.73,0.23
-0.59,-0.56,0.9
-1.12,-0.38,1.78
-2.34,-0.6,3.7
-2.64,-1.27,4.14
-3.08,-1.49,4.55
-3.31,-1.58,4.21
-2.62,-1.04,3.1
-1.97,-0.97,2.26
-0.99,-1.48,1.31
0.19,-1.68,0.36
0.68,-1.88,0.08
,,
1.42,-0.26,0.54
1.4,-0.2,0.79
0.98,-0.32,1.01
-0.12,-0.25,1.1
-0.36,-0.21,1.06
-0.17,-0.31,1.08
0.23,0.01,1.06
0.59,0.25,1.13
0.59,0.47,1.26
-0.56,0.43,0.16
-0.8,-0.15,-0.32
-0.44,-0.7,-1.07
-0.15,-1.42,-1.8
1.04,-2.69,-3.82
1.73,-1.86,-4.44
2.54,-0.81,-5.54
3.3,1.66,-8.05
3.24,2.39,-9.16
2.76,2.67,-10.3
2.91,-0.08,-12.75
2.24,-2.78,-12.99
0.8,-6.1,-13.61
0.07,-11.95,-12.89
-2.1,-26.03,-8.47
-2.1,-26.03,-8.47
-3.13,-38.85,-0.53
-11.3,-46.97,9.68
-17.01,-43.04,17.99
-25.24,-32.04,23.86
-25.24,-32.04,23.86
-31.9,-15.13,23.23
-30.14,5.92,2.56
-29.71,16.58,-4.37
-20.38,15.62,-5.37
-20.38,15.62,-5.37
-14.21,6.89,-2.55
-18.42,-7.51,2.35
-14.6,-0.27,-2.31
-6.74,5.31,-6.47
-6.74,5.31,-6.47
-0.05,8.85,-7.68
-5.5,5.01,-0.99
-8.23,0.61,1.13
-9.25,-5.33,3.24
-9.25,-5.33,3.24
-8.4,-7.26,3.63
-6.38,-9.22,4.18
-5.54,-9.15,4.32
-4.46,-8.93,4.06
-4.46,-8.93,4.06
,,
-3.78,-0.74,0.04
-3.71,-0.73,-0.29
-3.56,-0.63,-0.47
-3.63,-0.29,-0.24
-4.09,0.08,-0.13
-4.06,-0.14,0.05
-4.01,-0.83,-0.06
-3.86,-1.44,-0.21
-3.57,-1.9,-0.39
-3.47,-2.11,-0.54
-2.93,-2.47,-0.92
-2.38,-2.98,-1.25
-1.18,-3.85,-2.05
-0.66,-4.02,-2.09
-0.55,-4.14,-2.25
0,-4.81,-2.58
0.76,-5.62,-2.82
1.49,-6.5,-2.99
3.09,-9.35,-3.35
3.66,-11.47,-3.51
3.76,-13.56,-3.36
4.5,-15.46,-2.88
5.29,-20.63,-3.8
4.2,-22.15,-3.64
3.29,-22.49,-3.67
-1.58,-27.01,-1.49
-6.38,-27.9,0.45
-9.99,-29.2,2.39
-13.41,-33,3.52
-14.35,-32.08,1.49
-16.78,-28.74,-0.55
-25.43,-13.97,-7.18
-28.2,-4.7,-10.54
-30.1,5.31,-14.29
-30.16,14.32,-17.48
-26.53,17.55,-19.69
-23.54,16.03,-18.19
-22.2,9.75,-14.09
-31.15,-4.28,12.23
-30.7,-3.95,14.02
-30.12,1.16,6.14
-16.78,3.69,0.37
-15.87,4.99,-2.24
-18.15,6.5,1.59
-16.43,6.7,4.5
-8.98,2.13,0.52
-6.76,0.63,-0.54
-5.1,-0.14,-1.04
-2.03,-1.07,-1.18
-1.09,-1.49,-1.03
,,
-2.38,-2.98,-1.25
-1.18,-3.85,-2.05
-0.66,-4.02,-2.09
-0.55,-4.14,-2.25
0,-4.81,-2.58
0.76,-5.62,-2.82
-1.29,-4.26,-1.57
-0.67,-4.6,-1.89
-0.65,-4.6,-1.77
-0.55,-4.76,-1.59
-0.1,-5.31,-1.63
0.17,-5.8,-1.65
0.49,-5.77,-1.42
0.46,-5.44,-0.92
-0.73,-4.84,0.04
-1.8,-4.99,0.94
-2.89,-5.22,1.61
-3.74,-6.82,2.41
-4,-8.31,2.72
-3.75,-9.42,3.32
-2.39,-13.12,2.92
-1.58,-15.03,2.6
-1.53,-16.51,2.2
-1.93,-17.99,2.16
-3.47,-19.96,3.06
-4.5,-21.4,3.78
-5.78,-21.39,4.38
-10.2,-16.39,5.26
-12.03,-14.5,5
-14.37,-10.1,3.02
-19.89,4.2,-3.96
-20.71,11.97,-7.92
-20.26,20.25,-11.97
-17.15,23.26,-14.56
-10.36,9.03,-10.56
-9.4,1.42,-4.48
-10.17,-3.66,1.13
-15.21,-7.89,3.81
-18.39,-9.57,2.88
-16.2,-7.47,3.66
-6.69,0.27,4.56
-8.06,3.48,4.53
-10.44,4.66,4.15
-9.47,3.77,3.46
-4.65,1.09,2.22
-2.81,-0.38,1.25
-1.48,-1.77,0.55
-0.06,-2.22,0.35
0.12,-2.21,0.18
0.24,-2,0.13
,,
-1.18,-3.85,-2.05
-0.66,-4.02,-2.09
-0.55,-4.14,-2.25
0,-4.81,-2.58
0.76,-5.62,-2.82
-1.29,-4.26,-1.57
-0.67,-4.6,-1.89
-0.65,-4.6,-1.77
-0.55,-4.76,-1.59
-0.1,-5.31,-1.63
0.17,-5.8,-1.65
0.49,-5.77,-1.42
0.46,-5.44,-0.92
-0.73,-4.84,0.04
-1.8,-4.99,0.94
-2.89,-5.22,1.61
5.74,-10.62,-3.64
7.31,-23.67,-3.17
6.07,-38.78,-0.27
4.5,-45.45,2.66
-11.62,-40.05,3.05
-18.55,-32.92,5.79
-23.67,-30.94,8.9
-28.03,-25.06,10.63
-27.61,-19.37,6.08
-27.31,-9.46,-1.6
-27.47,1.56,-10.26
-29.64,21.1,-22.38
-29.47,30.18,-25.76
-28.36,32.17,-23.97
-19.58,20.44,-6.26
-16.72,5.43,7.59
-18.51,-2.07,15.01
-21.84,-11.06,5.17
-20.29,-9.82,5.09
-24.76,-5.23,4.92
-20.04,-6.48,7.04
3.13,9.05,1.68
-4.75,7.31,1.26
-7.74,4.17,-0.44
-5.53,3.26,-0.92
-3.72,2.46,-1.71
-2.36,1.83,-2.06
-1.53,1.01,-1.73
-1.13,0.43,-1.6
-0.28,-0.25,-1.51
0.59,-0.95,-1.47
1.17,-2.32,-1.08
0.95,-2.87,-0.9
0.73,-3.4,-0.63
,,
-2.43,-0.95,0.65
-2.42,-1.16,0.94
-2.44,-1.73,0.52
-2.43,-2.01,0.37
-2.77,-1.96,0.41
-2.33,-2.36,-0.21
-2.04,-2.37,-0.12
-2.13,-1.86,0.04
-2.65,-2.6,-0.22
-3.04,-3.04,-0.23
-2.85,-3.49,-0.32
-2.49,-3.71,-0.13
-2.06,-4.45,-0.45
-1.65,-5.01,-0.62
-1.27,-5.56,-0.79
-0.03,-7.33,-1.27
0.15,-8.52,-1.6
0.72,-9.62,-2.02
3.05,-11.74,-2.18
5.89,-13.9,-1.31
10.2,-17.84,0.44
15.15,-26.16,3.18
16.48,-47.46,6.95
10.48,-47.47,4.8
-1.43,-47.62,3.89
-15.73,-33.07,6.3
-21.13,-22.68,5.33
-26.18,-11.43,1.29
-31.95,9.31,-13.77
-28.67,19.21,-21.45
-24.07,26.01,-26.88
-17.71,25.04,-17.43
-19.89,19.28,-9.45
-27.15,2.63,4.47
-30.96,-10.91,24.35
-28.38,-6.72,6.79
-16.51,-1.53,9.37
-21.94,1.25,3.92
6.22,8.3,0.43
5.51,11.32,-4.3
-4.47,6.84,0.43
-5.61,1.92,2.21
-1.72,0.62,1.24
0.08,0.28,0.83
0.73,-0.77,0.17
0.84,-2.23,0.32
1.71,-3.17,0.56
1.99,-3.17,0.29
1.59,-3.25,0.01
1.3,-3.37,-0.36
,,
-2.4,-0.33,-0.46
-2.59,-0.18,-0.26
-2.98,-0.13,-0.18
-3.33,-0.01,-0.03
-2.87,0.11,-0.03
-2.87,0.11,-0.03
-2.71,0.13,-0.02
-2.49,-0.22,0
-2.38,-0.38,0.03
-2.25,-0.36,0.25
-1.96,-0.01,1.07
-1.84,-0.56,0.99
-1.65,-1.55,0.71
-0.63,-3.37,0.03
0.1,-4.35,-0.44
1.27,-5.44,-1.04
2.94,-7.04,-1.74
8.21,-12.6,-3.54
12.04,-18.3,-4.21
16.78,-24.93,-4.5
18.08,-29.57,-5.56
12.82,-24.05,-3.25
7.48,-21.83,-2.33
2.35,-27.89,-3.83
0.33,-25,-6.18
-2.65,-16.94,-9.25
-10.13,-3.4,-12.21
-12.11,0.51,-12.85
-14.67,0.9,-12.29
-19.38,-0.31,-8.34
-30.45,-7.38,1.41
-30.06,-7.66,14.29
-29.87,-6.55,19.13
-27.11,-1.61,10.21
-19.43,1.07,8.88
-15.93,2.02,5.27
-12.07,6.4,1.43
-9.83,4.63,0.37
-7.54,1.85,-1.33
-5.62,-0.37,-2.72
-2.55,-2.93,-2.98
-1.17,-3.43,-2.5
-0.23,-3.66,-2.15
0.03,-3.26,-1.04
-0.43,-2.89,-0.39
-0.71,-2.18,0.35
-0.82,-1.21,0.78
-0.85,-1.25,0.79
-1.03,-1.27,0.73
-1.37,-1.31,0.69
,,
-1.71,0.58,0.14
-1.91,0.9,0.1
-2.32,1.28,0.22
-2.46,1.48,0.35
-2.75,1.81,0.57
-3.05,1.98,0.86
-3.33,1.81,1.23
-3.33,1.59,1.34
-3.4,1.72,1.38
-3.45,2.02,1.17
-3.88,1.8,1.08
-4.31,1.66,1.21
-4.65,1.83,1.72
-4.82,1.71,1.88
-5.01,1.53,2.05
-5.25,1.25,1.98
-6.12,1.75,1.74
-6.53,2.19,1.72
-6.81,2.77,1.48
