ax,ay,az
3.93,-3.23,-1.81
1.32,-4.49,-0.16
1.32,-4.49,-0.16
1.32,-4.49,-0.16
1.32,-4.49,-0.16
1.32,-4.49,-0.16
-1.97,-3.38,1.4
-1.97,-3.38,1.4
-1.97,-3.38,1.4
-1.97,-3.38,1.4
-1.97,-3.38,1.4
-3.26,-2.21,2.1
-3.26,-2.21,2.1
-3.26,-2.21,2.1
-3.26,-2.21,2.1
-3.09,-0.52,2.26
-3.09,-0.52,2.26
-3.09,-0.52,2.26
-2.22,2.42,1.85
,,
-0.93,0.7,0.04
-1.19,1.28,0.3
1.76,-1.39,-2.25
-2.22,-0.37,1.48
-0.92,-0.73,0.3
-1.51,1.73,2.16
-12.21,1.53,5.08
0.16,-0.38,0.07
0.02,0.2,0.05
0.44,-0.31,0.07
-6.06,1.86,4.4
-0.36,0.14,0.22
-0.21,0.18,0.07
-0.1,0,-0.45
0.03,1.37,0.4
2.68,-0.04,-1.68
-4.97,-2.51,-9.19
-2.22,1.1,0.31
-3.42,0.67,1.13
-3.42,0.67,1.13
-3.42,0.67,1.13
-3.42,0.67,1.13
-3.42,0.67,1.13
-1.56,-0.42,0.72
-1.56,-0.42,0.72
-1.56,-0.42,0.72
-1.56,-0.42,0.72
-0.15,-0.54,0.22
-0.15,-0.54,0.22
-0.15,-0.54,0.22
-0.15,-0.54,0.22
1.27,-0.71,-0.41
1.27,-0.71,-0.41
1.27,-0.71,-0.41
1.27,-0.71,-0.41
2.12,-0.85,-0.54
2.12,-0.85,-0.54
2.12,-0.85,-0.54
2.12,-0.85,-0.54
2.12,-0.85,-0.54
1.45,-1.44,-0.62
1.45,-1.44,-0.62
1.45,-1.44,-0.62
1.45,-1.44,-0.62
1.45,-1.44,-0.62
1.45,-1.44,-0.62
1.68,-1.7,-0.82
1.68,-1.7,-0.82
1.68,-1.7,-0.82
1.68,-1.7,-0.82
,,
1.76,-1.39,-2.25
-2.22,-0.37,1.48
-0.92,-0.73,0.3
-1.51,1.73,2.16
-12.21,1.53,5.08
0.16,-0.38,0.07
0.02,0.2,0.05
0.44,-0.31,0.07
-6.06,1.86,4.4
-0.36,0.14,0.22
-0.21,0.18,0.07
-0.1,0,-0.45
0.03,1.37,0.4
2.68,-0.04,-1.68
-4.97,-2.51,-9.19
-4.21,1.39,1.8
2.63,6.01,-1.91
14.51,4.86,-7.94
14.51,4.86,-7.94
14.51,4.86,-7.94
23.39,12.62,3.38
23.39,12.62,3.38
23.39,12.62,3.38
4.63,8.8,3.7
4.63,8.8,3.7
4.63,8.8,3.7
4.63,8.8,3.7
4.63,8.8,3.7
4.63,8.8,3.7
-1.75,3.56,1.19
-1.75,3.56,1.19
-1.75,3.56,1.19
-1.75,3.56,1.19
-1.75,3.56,1.19
-6.55,-3.86,-2.87
-6.55,-3.86,-2.87
-6.55,-3.86,-2.87
-6.55,-3.86,-2.87
-6.55,-3.86,-2.87
-3.48,0.58,-2.94
-3.48,0.58,-2.94
-3.48,0.58,-2.94
-1.09,3.16,-1.81
-1.09,3.16,-1.81
-1.09,3.16,-1.81
-1.09,3.16,-1.81
0.68,2.27,1.02
0.68,2.27,1.02
0.68,2.27,1.02
0.68,2.27,1.02
,,
-1.48,0.18,0.3
-0.57,0.67,0.17
3.03,-0.98,-0.62
-1.13,-1.14,0.94
-1.53,2.98,-0.16
2.84,-3.15,0.59
-3.12,2.7,0.64
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-2.14,1.19,-0.06
-2.14,1.19,-0.06
-2.14,1.19,-0.06
-2.14,1.19,-0.06
-2.14,1.19,-0.06
-2.9,2.29,0.2
-2.9,2.29,0.2
-2.9,2.29,0.2
-2.9,2.29,0.2
-2.61,2.33,1.09
-2.61,2.33,1.09
-2.61,2.33,1.09
-2.61,2.33,1.09
1.35,-2.91,0.89
1.35,-2.91,0.89
1.35,-2.91,0.89
1.35,-2.91,0.89
2.62,-5.51,0.41
2.62,-5.51,0.41
2.62,-5.51,0.41
2.62,-5.51,0.41
2.62,-5.51,0.41
3.09,-5.87,0.33
3.09,-5.87,0.33
3.09,-5.87,0.33
3.09,-5.87,0.33
3.09,-5.87,0.33
3.09,-5.87,0.33
3.35,-5.82,0.6
3.35,-5.82,0.6
3.35,-5.82,0.6
3.35,-5.82,0.6
3.9,-5.81,1.27
,,
3.03,-0.98,-0.62
-1.13,-1.14,0.94
-1.53,2.98,-0.16
2.84,-3.15,0.59
-3.12,2.7,0.64
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-8.36,3.73,0.81
-8.36,3.73,0.81
-10.43,6.73,0.33
-10.43,6.73,0.33
-10.43,6.73,0.33
-10.43,6.73,0.33
-13.43,10.57,-0.61
-13.43,10.57,-0.61
-13.43,10.57,-0.61
-13.43,10.57,-0.61
-13.43,10.57,-0.61
-16.67,19.38,-1.79
-16.67,19.38,-1.79
-16.67,19.38,-1.79
-16.67,19.38,-1.79
-16.67,19.38,-1.79
-16.67,19.38,-1.79
-15.59,20.27,-2.15
-15.59,20.27,-2.15
-15.59,20.27,-2.15
-15.59,20.27,-2.15
-13.57,19.73,-2.4
-13.57,19.73,-2.4
-13.57,19.73,-2.4
-13.57,19.73,-2.4
-12.22,15.17,-3.06
-12.22,15.17,-3.06
-12.22,15.17,-3.06
-12.22,15.17,-3.06
-10.82,10.91,-3.29
-10.82,10.91,-3.29
-10.82,10.91,-3.29
-10.82,10.91,-3.29
,,
-1.13,-1.14,0.94
-1.53,2.98,-0.16
2.84,-3.15,0.59
-3.12,2.7,0.64
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
4.17,-8.32,1.61
4.17,-8.32,1.61
3.45,-8.11,0.65
3.45,-8.11,0.65
3.45,-8.11,0.65
3.45,-8.11,0.65
3.45,-8.11,0.65
5.29,-9.14,0.09
5.29,-9.14,0.09
5.29,-9.14,0.09
5.29,-9.14,0.09
5.57,-9.5,0.93
5.57,-9.5,0.93
5.57,-9.5,0.93
5.57,-9.5,0.93
5.26,-10.71,0.5
5.26,-10.71,0.5
5.26,-10.71,0.5
5.26,-10.71,0.5
5.64,-11.03,-0.11
5.64,-11.03,-0.11
5.64,-11.03,-0.11
5.64,-11.03,-0.11
5.64,-11.03,-0.11
5.14,-10.12,-0.06
5.14,-10.12,-0.06
5.14,-10.12,-0.06
5.14,-10.12,-0.06
5.14,-10.12,-0.06
3.77,-8.9,0.07
3.77,-8.9,0.07
3.77,-8.9,0.07
3.77,-8.9,0.07
,,
-1.53,2.98,-0.16
2.84,-3.15,0.59
-3.12,2.7,0.64
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
-4.09,6.89,-4.55
2.46,-16.22,2.24
2.46,-16.22,2.24
2.46,-16.22,2.24
2.46,-16.22,2.24
3.07,-13.95,1.28
3.07,-13.95,1.28
3.07,-13.95,1.28
3.07,-13.95,1.28
3.33,-11.11,0.54
3.33,-11.11,0.54
3.33,-11.11,0.54
3.33,-11.11,0.54
3.33,-11.11,0.54
2.55,-8.68,-0.19
2.55,-8.68,-0.19
2.55,-8.68,-0.19
2.55,-8.68,-0.19
2.55,-8.68,-0.19
2.55,-8.68,-0.19
1.11,-5.12,-1.21
1.11,-5.12,-1.21
1.11,-5.12,-1.21
1.11,-5.12,-1.21
0.69,-4.26,-1.51
0.69,-4.26,-1.51
0.69,-4.26,-1.51
0.69,-4.26,-1.51
0.11,-3.89,-1.52
0.11,-3.89,-1.52
0.11,-3.89,-1.52
0.11,-3.89,-1.52
-1.96,-1.89,-0.07
-1.96,-1.89,-0.07
,,
2.84,-3.15,0.59
-3.12,2.7,0.64
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
-4.09,6.89,-4.55
-6.53,19.04,-8.62
-2.31,-8.87,5.85
-2.31,-8.87,5.85
-2.31,-8.87,5.85
-2.31,-8.87,5.85
-2.94,-9.81,8.68
-2.94,-9.81,8.68
-2.94,-9.81,8.68
-2.94,-9.81,8.68
-2.94,-9.81,8.68
-2.65,-11.76,10.09
-2.65,-11.76,10.09
-2.65,-11.76,10.09
-2.65,-11.76,10.09
3.21,-21.56,8.39
3.21,-21.56,8.39
3.21,-21.56,8.39
3.21,-21.56,8.39
5.95,-24.66,6.66
5.95,-24.66,6.66
5.95,-24.66,6.66
5.95,-24.66,6.66
6.15,-25.03,4.44
6.15,-25.03,4.44
6.15,-25.03,4.44
6.15,-25.03,4.44
6.15,-25.03,4.44
5.43,-20.54,1.22
5.43,-20.54,1.22
5.43,-20.54,1.22
5.43,-20.54,1.22
5.43,-20.54,1.22
5.43,-20.54,1.22
4.36,-17,0.26
,,
-3.12,2.7,0.64
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
-4.09,6.89,-4.55
-6.53,19.04,-8.62
-9.27,3.12,0.2
-6.55,5.74,-7.01
-6.55,5.74,-7.01
-6.55,5.74,-7.01
-5.17,2.8,-5.71
-5.17,2.8,-5.71
-5.17,2.8,-5.71
-5.17,2.8,-5.71
-2.44,-1.29,-2.83
-2.44,-1.29,-2.83
-2.44,-1.29,-2.83
-2.44,-1.29,-2.83
-1.74,-2.87,-1.63
-1.74,-2.87,-1.63
-1.74,-2.87,-1.63
-1.74,-2.87,-1.63
-1.74,-2.87,-1.63
-2.13,-4.71,0.75
-2.13,-4.71,0.75
-2.13,-4.71,0.75
-2.13,-4.71,0.75
-2.13,-4.71,0.75
-3.24,-6.81,3.84
-3.24,-6.81,3.84
-3.24,-6.81,3.84
-3.24,-6.81,3.84
-3.24,-6.81,3.84
-5.26,-11.7,10.43
-5.26,-11.7,10.43
-5.26,-11.7,10.43
-5.26,-11.7,10.43
-3.92,-16.61,11.6
-3.92,-16.61,11.6
-3.92,-16.61,11.6
,,
2.79,-0.81,-0.61
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
-4.09,6.89,-4.55
-6.53,19.04,-8.62
-9.27,3.12,0.2
6.99,-20.51,-0.42
-14.49,17.94,-4.7
-14.49,17.94,-4.7
-14.49,17.94,-4.7
-14.49,17.94,-4.7
-14.49,17.94,-4.7
-14.49,17.94,-4.7
-11.72,18.21,-4.1
-11.72,18.21,-4.1
-11.72,18.21,-4.1
-11.72,18.21,-4.1
-11.72,18.21,-4.1
-11.9,16.67,-3.84
-11.9,16.67,-3.84
-11.9,16.67,-3.84
-11.9,16.67,-3.84
-12.08,15.24,-4.13
-12.08,15.24,-4.13
-12.08,15.24,-4.13
-12.08,15.24,-4.13
-8.83,10.58,-3.51
-8.83,10.58,-3.51
-8.83,10.58,-3.51
-8.83,10.58,-3.51
-7.13,8.03,-3.29
-7.13,8.03,-3.29
-7.13,8.03,-3.29
-7.13,8.03,-3.29
-7.13,8.03,-3.29
-5.9,5.6,-3.2
-5.9,5.6,-3.2
-5.9,5.6,-3.2
-5.9,5.6,-3.2
-5.9,5.6,-3.2
,,
-0.91,-1.2,0.49
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
-4.09,6.89,-4.55
-6.53,19.04,-8.62
-9.27,3.12,0.2
6.99,-20.51,-0.42
-2.68,-19.25,8.33
-9.62,9.31,-4.9
-8.22,15.75,-6.8
-8.22,15.75,-6.8
-8.22,15.75,-6.8
-8.22,15.75,-6.8
-9.01,18.38,-7.02
-9.01,18.38,-7.02
-9.01,18.38,-7.02
-9.01,18.38,-7.02
-11.04,19.2,-7.45
-11.04,19.2,-7.45
-11.04,19.2,-7.45
-11.04,19.2,-7.45
-12.64,17.5,-8.82
-12.64,17.5,-8.82
-12.64,17.5,-8.82
-12.64,17.5,-8.82
-12.64,17.5,-8.82
-11.42,15.66,-8.93
-11.42,15.66,-8.93
-11.42,15.66,-8.93
-11.42,15.66,-8.93
-11.42,15.66,-8.93
-11.42,15.66,-8.93
-9.5,13.56,-8.33
-9.5,13.56,-8.33
-9.5,13.56,-8.33
-9.5,13.56,-8.33
-7.56,11.49,-7.65
-7.56,11.49,-7.65
-7.56,11.49,-7.65
-7.56,11.49,-7.65
-5.58,6.78,-6.06
,,
0.54,0.29,-0.77
-0.34,-0.33,0.38
-1.97,2.16,-0.01
0.83,-1.61,0.5
-2.09,0.61,-0.07
4.53,-3.04,0.14
-4.32,3.52,0.52
6.2,-3.74,-0.55
-3.49,3.29,-0.48
3.17,-9.39,0.7
-13.2,18.13,-0.64
-4.09,6.89,-4.55
-6.53,19.04,-8.62
-9.27,3.12,0.2
6.99,-20.51,-0.42
-2.68,-19.25,8.33
-0.79,-6.5,5.72
0.71,-6.97,-1.99
0.71,-6.97,-1.99
0.71,-6.97,-1.99
-0.65,-4.63,-1.64
-0.65,-4.63,-1.64
-0.65,-4.63,-1.64
-0.65,-4.63,-1.64
-0.65,-4.63,-1.64
-1.7,-2.92,-0.9
-1.7,-2.92,-0.9
-1.7,-2.92,-0.9
-1.7,-2.92,-0.9
-1.7,-2.92,-0.9
-1.7,-2.92,-0.9
-3.81,-0.57,0.38
-3.81,-0.57,0.38
-3.81,-0.57,0.38
-3.81,-0.57,0.38
-4.1,0.66,0.97
-4.1,0.66,0.97
-4.1,0.66,0.97
-4.1,0.66,0.97
-5.52,2.47,0.8
-5.52,2.47,0.8
-5.52,2.47,0.8
-5.52,2.47,0.8
-7.81,6.35,-0.4
-7.81,6.35,-0.4
-7.81,6.35,-0.4
-7.81,6.35,-0.4
-7.81,6.35,-0.4
-7.81,6.35,-0.4
-8.75,8.12,-1.17
,,
0.07,-0.13,0.05
0.21,-0.2,0.03
0.08,0,0.01
0.1,-0.07,0.06
0.07,-0.13,0.11
0.1,0.04,0.07
0.17,-0.13,0.08
-0.27,0.13,0.2
-0.04,0.07,0.06
-0.07,0.11,0.07
-0.24,0.16,0.1
-0.04,0.12,0.07
1.33,-0.71,0.26
-2.16,1.71,-0.11
-1.02,-1.96,3.67
1.16,1.12,-5.55
1.47,-7.96,0.1
-10.04,11.6,-0.77
-10.04,11.6,-0.77
-10.04,11.6,-0.77
-10.04,11.6,-0.77
-6.74,5.05,-1.25
-6.74,5.05,-1.25
-6.74,5.05,-1.25
-6.74,5.05,-1.25
-5.33,2.68,-1.6
-5.33,2.68,-1.6
-5.33,2.68,-1.6
-5.33,2.68,-1.6
-3.79,0.67,-1.62
-3.79,0.67,-1.62
-3.79,0.67,-1.62
-3.79,0.67,-1.62
-2.44,-0.79,-1.57
-2.44,-0.79,-1.57
-2.44,-0.79,-1.57
-2.44,-0.79,-1.57
-2.44,-0.79,-1.57
0.55,-3.96,-1.52
0.55,-3.96,-1.52
0.55,-3.96,-1.52
0.55,-3.96,-1.52
0.55,-3.96,-1.52
0.55,-3.96,-1.52
1.56,-5.74,-1.46
1.56,-5.74,-1.46
1.56,-5.74,-1.46
1.56,-5.74,-1.46
1.29,-7.6,-1.25
1.29,-7.6,-1.25
,,
0.1,-0.17,0.03
0.01,-0.24,0.01
0.16,-0.08,0.1
0,0.05,0.06
0.03,0.23,0.06
-0.04,-0.02,0.06
0.11,0,0.11
0.11,0.03,-0.03
-0.06,-0.21,0.12
0.07,-0.08,0.14
0.11,-0.09,0.12
0.06,-0.21,0.09
0.04,0.08,0.12
0.06,0.06,0.02
-0.2,0.38,-0.08
0,0.88,-0.28
-3.44,-1.14,6.68
0.39,-0.25,0.05
0.39,-0.25,0.05
0.48,-0.3,0
0.48,-0.3,0
0.48,-0.3,0
0.48,-0.3,0
0.3,-0.13,-0.03
0.3,-0.13,-0.03
0.3,-0.13,-0.03
0.3,-0.13,-0.03
0.04,0.08,-0.03
0.04,0.08,-0.03
0.04,0.08,-0.03
0.04,0.08,-0.03
0.04,0.08,-0.03
0.04,0.08,-0.03
-0.08,0.38,0.09
-0.08,0.38,0.09
-0.08,0.38,0.09
-0.08,0.38,0.09
-0.08,0.38,0.09
-0.11,0.39,0.11
-0.11,0.39,0.11
-0.11,0.39,0.11
-0.11,0.39,0.11
0,0.34,0
0,0.34,0
0,0.34,0
0,0.34,0
-0.1,0.39,-0.07
-0.1,0.39,-0.07
-0.1,0.39,-0.07
-0.1,0.39,-0.07
,,
0.07,0.1,0
0.11,0.14,0.08
-0.2,0.11,0.04
0.05,-0.07,0
0.06,-0.14,-0.05
0.03,0.1,0.03
0.08,0.15,0.06
0.21,-0.19,-0.1
-0.24,-0.17,0.16
0.39,0.42,-0.82
-0.32,0.25,0.16
0.13,-0.16,-0.03
0.11,-0.11,-0.1
-0.19,-0.3,0.62
0.71,-0.02,-0.43
-0.21,0.6,0.34
-5.96,5.54,2.64
0.5,0.53,-2.08
0.5,0.53,-2.08
0.5,0.53,-2.08
1.74,-0.5,-0.99
1.74,-0.5,-0.99
1.74,-0.5,-0.99
1.74,-0.5,-0.99
1.74,-0.5,-0.99
1.74,-0.5,-0.99
0.25,-3.98,3.37
0.25,-3.98,3.37
0.25,-3.98,3.37
0.25,-3.98,3.37
-2.31,-6.28,5.97
-2.31,-6.28,5.97
-2.31,-6.28,5.97
-2.31,-6.28,5.97
-5.02,-10.34,8.02
-5.02,-10.34,8.02
-5.02,-10.34,8.02
-5.02,-10.34,8.02
-6.33,-16.1,8.46
-6.33,-16.1,8.46
-6.33,-16.1,8.46
-6.33,-16.1,8.46
-6.33,-16.1,8.46
0.96,-31.4,2.79
0.96,-31.4,2.79
0.96,-31.4,2.79
0.96,-31.4,2.79
0.96,-31.4,2.79
0.96,-31.4,2.79
9.27,-32.86,1.25
,,
0.06,-0.14,-0.05
0.03,0.1,0.03
0.08,0.15,0.06
0.21,-0.19,-0.1
-0.24,-0.17,0.16
0.39,0.42,-0.82
-0.32,0.25,0.16
0.13,-0.16,-0.03
0.11,-0.11,-0.1
-0.19,-0.3,0.62
0.71,-0.02,-0.43
-0.21,0.6,0.34
-5.96,5.54,2.64
-0.15,0.35,0.5
1.04,-2.94,1.28
-3.87,3.56,-1.01
-4.5,5.75,-3.02
3.78,-12.35,2.73
3.78,-12.35,2.73
3.78,-12.35,2.73
3.78,-12.35,2.73
5.64,-15.23,1.19
5.64,-15.23,1.19
5.64,-15.23,1.19
5.64,-15.23,1.19
5.47,-15.77,0.63
5.47,-15.77,0.63
5.47,-15.77,0.63
5.47,-15.77,0.63
5.47,-15.77,0.63
4.7,-15.75,-0.01
4.7,-15.75,-0.01
4.7,-15.75,-0.01
4.7,-15.75,-0.01
4.7,-15.75,-0.01
4.7,-15.75,-0.01
4.38,-14.57,-0.92
4.38,-14.57,-0.92
4.38,-14.57,-0.92
4.38,-14.57,-0.92
4.41,-13.49,-1.12
4.41,-13.49,-1.12
4.41,-13.49,-1.12
4.41,-13.49,-1.12
4.68,-12.19,-1.26
4.68,-12.19,-1.26
4.68,-12.19,-1.26
4.68,-12.19,-1.26
4.06,-8.76,-0.86
4.06,-8.76,-0.86
,,
-0.21,0.6,0.34
-5.96,5.54,2.64
-0.15,0.35,0.5
1.04,-2.94,1.28
-3.87,3.56,-1.01
-4.5,5.75,-3.02
0.28,-0.65,0.89
-0.09,-0.02,-0.12
-1.08,0.84,-0.73
-0.47,0.85,0.24
0.94,-1.06,0.36
-0.23,0.45,0.65
0.18,-0.08,-0.29
0.04,-0.32,-0.01
-1.99,0.55,-0.98
-1.59,1.38,-0.12
3.78,-4.46,3.39
-0.04,-0.76,-0.59
-0.63,0.18,-0.79
-0.63,0.18,-0.79
-0.63,0.18,-0.79
-2.5,1.89,-0.47
-2.5,1.89,-0.47
-2.5,1.89,-0.47
-2.5,1.89,-0.47
-3.05,2.32,-0.57
-3.05,2.32,-0.57
-3.05,2.32,-0.57
-3.05,2.32,-0.57
-3.4,2.82,-0.81
-3.4,2.82,-0.81
-3.4,2.82,-0.81
-3.4,2.82,-0.81
-3.4,2.82,-0.81
-3.4,2.82,-0.81
-4.28,4.02,-1.07
-4.28,4.02,-1.07
-4.28,4.02,-1.07
-4.28,4.02,-1.07
-4.28,4.02,-1.07
-4.15,4.56,-1.01
-4.15,4.56,-1.01
-4.15,4.56,-1.01
-4.15,4.56,-1.01
-4.05,4.65,-0.87
-4.05,4.65,-0.87
-4.05,4.65,-0.87
-4.05,4.65,-0.87
-4.16,4.52,-0.54
-4.16,4.52,-0.54
,,
-5.96,5.54,2.64
-0.15,0.35,0.5
1.04,-2.94,1.28
-3.87,3.56,-1.01
-4.5,5.75,-3.02
0.28,-0.65,0.89
-0.09,-0.02,-0.12
-1.08,0.84,-0.73
-0.47,0.85,0.24
0.94,-1.06,0.36
-0.23,0.45,0.65
0.18,-0.08,-0.29
0.04,-0.32,-0.01
-1.99,0.55,-0.98
-1.59,1.38,-0.12
3.78,-4.46,3.39
-5.2,5.04,-1.57
-3.95,2.31,-0.8
-3.95,2.31,-0.8
-3.95,2.31,-0.8
-3.64,1.42,-0.76
-3.64,1.42,-0.76
-3.64,1.42,-0.76
-3.64,1.42,-0.76
-3.64,1.42,-0.76
-3.55,0.66,-0.42
-3.55,0.66,-0.42
-3.55,0.66,-0.42
-3.55,0.66,-0.42
-3.55,0.66,-0.42
-3.55,0.66,-0.42
-3.3,0.03,-0.17
-3.3,0.03,-0.17
-3.3,0.03,-0.17
-3.3,0.03,-0.17
-1.87,-1.11,-0.5
-1.87,-1.11,-0.5
-1.87,-1.11,-0.5
-1.87,-1.11,-0.5
-0.99,-1.08,-0.35
-0.99,-1.08,-0.35
-0.99,-1.08,-0.35
0.07,-1.19,-0.19
0.07,-1.19,-0.19
0.07,-1.19,-0.19
0.07,-1.19,-0.19
0.07,-1.19,-0.19
0.07,-1.19,-0.19
1.37,-2.34,0.46
1.37,-2.34,0.46
,,
-0.15,0.35,0.5
1.04,-2.94,1.28
-3.87,3.56,-1.01
-4.5,5.75,-3.02
0.28,-0.65,0.89
-0.09,-0.02,-0.12
-1.08,0.84,-0.73
-0.47,0.85,0.24
0.94,-1.06,0.36
-0.23,0.45,0.65
0.18,-0.08,-0.29
0.04,-0.32,-0.01
-1.99,0.55,-0.98
-1.59,1.38,-0.12
3.78,-4.46,3.39
-5.2,5.04,-1.57
2.97,-8.79,3.55
0.32,-1.18,0.67
0.32,-1.18,0.67
0.32,-1.18,0.67
0.32,-1.18,0.67
0,-0.63,0.15
0,-0.63,0.15
0,-0.63,0.15
0,-0.63,0.15
-0.18,-0.16,-0.37
-0.18,-0.16,-0.37
-0.18,-0.16,-0.37
-0.18,-0.16,-0.37
-0.69,0.35,-1
-0.69,0.35,-1
-0.69,0.35,-1
-0.69,0.35,-1
-1.27,0.57,-1.13
-1.27,0.57,-1.13
-1.27,0.57,-1.13
-1.27,0.57,-1.13
-1.27,0.57,-1.13
-2.01,0.96,-0.93
-2.01,0.96,-0.93
-2.01,0.96,-0.93
-2.01,0.96,-0.93
-2.01,0.96,-0.93
-3.46,1.4,-1.15
-3.46,1.4,-1.15
-3.46,1.4,-1.15
-3.46,1.4,-1.15
-3.46,1.4,-1.15
-3.76,2.03,-1.28
-3.76,2.03,-1.28
,,
-0.52,-0.24,0.55
-1.32,3.65,-0.6
2.59,-4.04,0.24
-0.66,0.54,0.12
-0.58,1.4,-0.26
-0.7,-0.89,0.66
0.41,2.86,-1.07
-0.52,-0.84,0.44
0.79,-0.06,-0.9
-0.31,0.63,-0.21
1.11,-2.74,0
-1.06,2.5,-0.27
0.53,-1.67,0.49
-0.06,0.68,-0.44
0.1,0,-0.39
-0.35,-0.19,1.4
1,1.89,-8.47
1.49,-1.05,-1.91
1.49,-1.05,-1.91
2.16,-1.1,-2.16
2.16,-1.1,-2.16
2.16,-1.1,-2.16
2.16,-1.1,-2.16
2.16,-1.1,-2.16
2.16,-1.1,-2.16
0.43,-0.93,-2.17
0.43,-0.93,-2.17
0.43,-0.93,-2.17
0.43,-0.93,-2.17
0.43,-0.93,-2.17
-0.09,-0.09,0.47
-0.09,-0.09,0.47
-0.09,-0.09,0.47
-0.09,-0.09,0.47
0.2,-0.36,0.93
0.2,-0.36,0.93
0.2,-0.36,0.93
0.2,-0.36,0.93
1.04,-1.53,0.76
1.04,-1.53,0.76
1.04,-1.53,0.76
1.04,-1.53,0.76
0.51,-1.75,-1.04
0.51,-1.75,-1.04
0.51,-1.75,-1.04
0.51,-1.75,-1.04
0.51,-1.75,-1.04
1.95,-0.13,-3.03
1.95,-0.13,-3.03
1.95,-0.13,-3.03
,,
-0.06,0.25,0.12
-0.05,0.08,-0.02
0.56,-0.16,-0.48
-0.52,0.41,0.14
-0.24,0.45,0.03
-0.07,-0.02,0
0.08,0.06,-0.08
-0.1,0,0.14
-0.14,0.21,0.07
-0.12,0.26,0.03
-0.06,-0.06,-0.05
0,0.02,0
0.72,-0.33,-0.58
-2.06,0.93,1.69
-1.21,1.67,-0.29
2.47,-4.01,-0.94
-6.58,6.39,4.53
3.09,-8.06,-3.22
3.78,-10.62,-1.59
3.78,-10.62,-1.59
3.78,-10.62,-1.59
3.78,-10.62,-1.59
5.85,-15.59,2.01
5.85,-15.59,2.01
5.85,-15.59,2.01
5.85,-15.59,2.01
6.05,-17.46,2.86
6.05,-17.46,2.86
6.05,-17.46,2.86
6.05,-17.46,2.86
6.05,-17.46,2.86
5.87,-17.92,3.08
5.87,-17.92,3.08
5.87,-17.92,3.08
5.87,-17.92,3.08
5.87,-17.92,3.08
5.87,-17.92,3.08
5.73,-16,2.97
5.73,-16,2.97
5.73,-16,2.97
5.73,-16,2.97
1.54,-10.72,2.39
1.54,-10.72,2.39
1.54,-10.72,2.39
1.54,-10.72,2.39
-0.44,-6.88,1.87
-0.44,-6.88,1.87
-0.44,-6.88,1.87
-0.44,-6.88,1.87
-1.98,-2.23,1.44
,,
2.47,-4.01,-0.94
-6.58,6.39,4.53
-1.29,1.92,1.56
0.86,-4.14,0.98
-0.77,1.66,-0.25
1.99,-0.87,-0.74
-0.89,1.06,0.26
0.52,-1.02,0.26
